record_id,well_id,x,y,z,time_days,observed_concentration_mg_L,above_detection_limit,detection_limit_mg_L
TR00326,W015,86.0,19.633309822958832,2.5,1080.0,14.71746817135196,True,0.002
TR00327,W015,86.0,19.633309822958832,2.5,1260.0,10.188564959411323,True,0.002
TR00328,W015,86.0,19.633309822958832,2.5,1440.0,5.582803997849935,True,0.002
TR00329,W015,86.0,19.633309822958832,2.5,1620.0,2.242398940735784,True,0.002
TR00330,W015,86.0,19.633309822958832,2.5,1800.0,0.9898933329902062,True,0.002
TR00331,W015,86.0,19.633309822958832,2.5,1980.0,0.25987917881413913,True,0.002
TR00332,W015,86.0,19.633309822958832,2.5,2160.0,0.06474439226071804,True,0.002
TR00333,W015,86.0,19.633309822958832,2.5,2340.0,0.013075221167693041,True,0.002
TR00334,W015,86.0,19.633309822958832,2.5,2520.0,0.163214038545429,True,0.002
TR00335,W015,86.0,19.633309822958832,2.5,2700.0,0.0,False,0.002
TR00336,W015,86.0,19.633309822958832,2.5,2880.0,0.0015234102252348694,False,0.002
TR00337,W015,86.0,19.633309822958832,2.5,3060.0,0.0016771906701230296,False,0.002
TR00338,W015,86.0,19.633309822958832,2.5,3240.0,0.0,False,0.002
TR00339,W015,86.0,19.633309822958832,2.5,3420.0,0.0025740762898462818,True,0.002
TR00340,W015,86.0,19.633309822958832,2.5,3600.0,0.000697226917917608,False,0.002
TR00341,W015,86.0,19.633309822958832,2.5,3780.0,0.0,False,0.002
TR00342,W015,86.0,19.633309822958832,2.5,3960.0,0.0022183368830303897,True,0.002
TR00343,W015,86.0,19.633309822958832,2.5,4140.0,0.0,False,0.002
TR00344,W015,86.0,19.633309822958832,2.5,4320.0,0.0,False,0.002
TR00345,W016,104.0,15.56279954112207,2.5,360.0,0.0020279924125539317,True,0.002
TR00346,W016,104.0,15.56279954112207,2.5,540.0,0.0,False,0.002
TR00347,W016,104.0,15.56279954112207,2.5,720.0,0.010009957485249821,True,0.002
TR00348,W016,104.0,15.56279954112207,2.5,900.0,1.0372727581856587,True,0.002
TR00349,W016,104.0,15.56279954112207,2.5,1080.0,12.642444951236882,True,0.002
TR00350,W016,104.0,15.56279954112207,2.5,1260.0,7.583823476645905,True,0.002
TR00351,W016,104.0,15.56279954112207,2.5,1440.0,4.415659399796166,True,0.002
TR00352,W016,104.0,15.56279954112207,2.5,1620.0,1.537723107776358,True,0.002
TR00353,W016,104.0,15.56279954112207,2.5,1800.0,0.48230724713984463,True,0.002
TR00354,W016,104.0,15.56279954112207,2.5,1980.0,0.14722835197378698,True,0.002
TR00355,W016,104.0,15.56279954112207,2.5,2160.0,0.05064641266375482,True,0.002
TR00356,W016,104.0,15.56279954112207,2.5,2340.0,0.012818965449759525,True,0.002
TR00357,W016,104.0,15.56279954112207,2.5,2520.0,0.0032239582012021646,True,0.002
TR00358,W016,104.0,15.56279954112207,2.5,2700.0,0.0031156039924149876,True,0.002
TR00359,W016,104.0,15.56279954112207,2.5,2880.0,0.002013487246650689,True,0.002
TR00360,W016,104.0,15.56279954112207,2.5,3060.0,-0.033055980879792085,False,0.002
TR00361,W016,104.0,15.56279954112207,2.5,3240.0,0.0006236480765032224,False,0.002
TR00362,W016,104.0,15.56279954112207,2.5,3420.0,0.0,False,0.002
TR00363,W016,104.0,15.56279954112207,2.5,3600.0,0.0,False,0.002
TR00364,W016,104.0,15.56279954112207,2.5,3780.0,0.0,False,0.002
TR00365,W016,104.0,15.56279954112207,2.5,3960.0,0.0,False,0.002
TR00366,W016,104.0,15.56279954112207,2.5,4140.0,0.0007083386802319716,False,0.002
TR00367,W016,104.0,15.56279954112207,2.5,4320.0,0.0,False,0.002
TR00368,W017,104.0,17.486201446141504,3.4,360.0,0.001105540399464492,False,0.002
TR00369,W017,104.0,17.486201446141504,3.4,540.0,0.0,False,0.002
TR00370,W017,104.0,17.486201446141504,3.4,720.0,0.011798302541045736,True,0.002
TR00371,W017,104.0,17.486201446141504,3.4,900.0,1.0491802154148095,True,0.002
TR00372,W017,104.0,17.486201446141504,3.4,1080.0,7.127557278524223,True,0.002
TR00373,W017,104.0,17.486201446141504,3.4,1260.0,15.026898345345234,True,0.002
TR00374,W017,104.0,17.486201446141504,3.4,1440.0,0.13114080261461858,True,0.002
TR00375,W017,104.0,17.486201446141504,3.4,1620.0,0.08094320215409535,True,0.002
TR00376,W017,104.0,17.486201446141504,3.4,1800.0,4.083430744084906,True,0.002
TR00377,W017,104.0,17.486201446141504,3.4,1980.0,1.4295470872661882,True,0.002
TR00378,W017,104.0,17.486201446141504,3.4,2160.0,0.4155243101457624,True,0.002
TR00379,W017,104.0,17.486201446141504,3.4,2340.0,0.12676735382589627,True,0.002
TR00380,W017,104.0,17.486201446141504,3.4,2520.0,0.04208769053471411,True,0.002
TR00381,W017,104.0,17.486201446141504,3.4,2700.0,0.01052388870108352,True,0.002
TR00382,W017,104.0,17.486201446141504,3.4,2880.0,0.0,False,0.002
TR00383,W017,104.0,17.486201446141504,3.4,3060.0,0.004201966122262031,True,0.002
TR00384,W017,104.0,17.486201446141504,3.4,3240.0,0.0,False,0.002
TR00385,W017,104.0,17.486201446141504,3.4,3420.0,0.002153023139271409,True,0.002
TR00386,W017,104.0,17.486201446141504,3.4,3600.0,0.0038235620225525128,True,0.002
TR00387,W017,104.0,17.486201446141504,3.4,3780.0,0.0013563942946752164,False,0.002
TR00388,W017,104.0,17.486201446141504,3.4,3960.0,0.0,False,0.002
TR00389,W017,104.0,17.486201446141504,3.4,4140.0,0.0006856400566201338,False,0.002
TR00390,W017,104.0,17.486201446141504,3.4,4320.0,0.0,False,0.002
TR00391,W018,104.0,19.538961678532242,1.6,360.0,0.0,False,0.002
TR00392,W018,104.0,19.538961678532242,1.6,540.0,0.002882911106849306,True,0.002
TR00393,W018,104.0,19.538961678532242,1.6,720.0,0.006844581689857993,True,0.002
TR00394,W018,104.0,19.538961678532242,1.6,900.0,0.7546131991921174,True,0.002
TR00395,W018,104.0,19.538961678532242,1.6,1080.0,5.8429128478198775,True,0.002
TR00396,W018,104.0,19.538961678532242,1.6,1260.0,11.68891777569953,True,0.002
TR00397,W018,104.0,19.538961678532242,1.6,1440.0,11.817750103799385,True,0.002
TR00398,W018,104.0,19.538961678532242,1.6,1620.0,7.18814280944599,True,0.002
TR00399,W018,104.0,19.538961678532242,1.6,1800.0,3.177112269674072,True,0.002
TR00400,W018,104.0,19.538961678532242,1.6,1980.0,1.716453825147731,True,0.002
TR00401,W018,104.0,19.538961678532242,1.6,2160.0,0.4402861580858034,True,0.002
TR00402,W018,104.0,19.538961678532242,1.6,2340.0,0.12332772321715918,True,0.002
TR00403,W018,104.0,19.538961678532242,1.6,2520.0,0.3381200514983626,True,0.002
TR00404,W018,104.0,19.538961678532242,1.6,2700.0,0.011549850715019272,True,0.002
TR00405,W018,104.0,19.538961678532242,1.6,2880.0,0.004467237096526217,True,0.002
TR00406,W018,104.0,19.538961678532242,1.6,3060.0,0.00027555141853281406,False,0.002
TR00407,W018,104.0,19.538961678532242,1.6,3240.0,0.0,False,0.002
TR00408,W018,104.0,19.538961678532242,1.6,3420.0,0.0003664426705878677,False,0.002
TR00409,W018,104.0,19.538961678532242,1.6,3600.0,0.0,False,0.002
TR00410,W018,104.0,19.538961678532242,1.6,3780.0,0.0024408962933619117,True,0.002
TR00411,W018,104.0,19.538961678532242,1.6,3960.0,0.18415674537722812,True,0.002
TR00412,W018,104.0,19.538961678532242,1.6,4140.0,0.0,False,0.002
TR00413,W018,104.0,19.538961678532242,1.6,4320.0,0.0,False,0.002
TR00414,W019,124.0,15.4652411538939,1.6,360.0,0.0,False,0.002
TR00415,W019,124.0,15.4652411538939,1.6,540.0,0.08305767993851591,True,0.002
TR00416,W019,124.0,15.4652411538939,1.6,720.0,0.0,False,0.002
TR00417,W019,124.0,15.4652411538939,1.6,900.0,0.016611288904258406,True,0.002
TR00418,W019,124.0,15.4652411538939,1.6,1080.0,3.973189814599115,True,0.002
TR00419,W019,124.0,15.4652411538939,1.6,1260.0,10.78182679415036,True,0.002
TR00420,W019,124.0,15.4652411538939,1.6,1440.0,10.732415122635674,True,0.002
TR00421,W019,124.0,15.4652411538939,1.6,1620.0,9.583160918241788,True,0.002
TR00422,W019,124.0,15.4652411538939,1.6,1800.0,4.421185872148488,True,0.002
TR00423,W019,124.0,15.4652411538939,1.6,1980.0,2.29549880740235,True,0.002
TR00424,W019,124.0,15.4652411538939,1.6,2160.0,0.8773543636410741,True,0.002
TR00425,W019,124.0,15.4652411538939,1.6,2340.0,0.27181080670533825,True,0.002
TR00426,W019,124.0,15.4652411538939,1.6,2520.0,0.09476073579775915,True,0.002
TR00427,W019,124.0,15.4652411538939,1.6,2700.0,0.0302956464304843,True,0.002
TR00428,W019,124.0,15.4652411538939,1.6,2880.0,0.007446804941193265,True,0.002
TR00429,W019,124.0,15.4652411538939,1.6,3060.0,0.002506877924945294,True,0.002
TR00430,W019,124.0,15.4652411538939,1.6,3240.0,0.001072518530453116,False,0.002
TR00431,W019,124.0,15.4652411538939,1.6,3420.0,0.00038806151984042226,False,0.002
TR00432,W019,124.0,15.4652411538939,1.6,3600.0,0.0,False,0.002
TR00433,W019,124.0,15.4652411538939,1.6,3780.0,0.0,False,0.002
TR00434,W019,124.0,15.4652411538939,1.6,3960.0,0.00010481642705138444,False,0.002
TR00435,W019,124.0,15.4652411538939,1.6,4140.0,0.0,False,0.002
TR00436,W019,124.0,15.4652411538939,1.6,4320.0,0.0,False,0.002
TR00437,W020,124.0,17.586135873250615,1.6,360.0,0.0022325736595550636,True,0.002
TR00438,W020,124.0,17.586135873250615,1.6,540.0,0.0,False,0.002
TR00439,W020,124.0,17.586135873250615,1.6,720.0,0.0007358744865264622,False,0.002
TR00440,W020,124.0,17.586135873250615,1.6,900.0,0.014472573789249444,True,0.002
TR00441,W020,124.0,17.586135873250615,1.6,1080.0,0.8193888319145453,True,0.002
TR00442,W020,124.0,17.586135873250615,1.6,1260.0,5.160122682950397,True,0.002
TR00443,W020,124.0,17.586135873250615,1.6,1440.0,9.698348043435889,True,0.002
TR00444,W020,124.0,17.586135873250615,1.6,1620.0,13.88556347799142,True,0.002
TR00445,W020,124.0,17.586135873250615,1.6,1800.0,9.185840444819997,True,0.002
TR00446,W020,124.0,17.586135873250615,1.6,1980.0,5.474724070915468,True,0.002
TR00447,W020,124.0,17.586135873250615,1.6,2160.0,2.7623759810862225,True,0.002
TR00448,W020,124.0,17.586135873250615,1.6,2340.0,1.1120160595893556,True,0.002
TR00449,W020,124.0,17.586135873250615,1.6,2520.0,0.47152671704533916,True,0.002
TR00450,W020,124.0,17.586135873250615,1.6,2700.0,0.1307436241572965,True,0.002
TR00451,W020,124.0,17.586135873250615,1.6,2880.0,0.055302167204017386,True,0.002
TR00452,W020,124.0,17.586135873250615,1.6,3060.0,0.014675314500411506,True,0.002
TR00453,W020,124.0,17.586135873250615,1.6,3240.0,0.33653664615508516,True,0.002
TR00454,W020,124.0,17.586135873250615,1.6,3420.0,0.007415047147173902,True,0.002
TR00455,W020,124.0,17.586135873250615,1.6,3600.0,0.007415047147173902,True,0.002
TR00456,W020,124.0,17.586135873250615,1.6,3780.0,0.007415047147173902,True,0.002
TR00457,W020,124.0,17.586135873250615,1.6,3960.0,0.007415047147173902,True,0.002
TR00458,W020,124.0,17.586135873250615,1.6,4140.0,0.012038850084561528,True,0.002
TR00459,W020,124.0,17.586135873250615,1.6,4320.0,0.007415047147173902,True,0.002
TR00460,W021,124.0,19.59795026996045,3.4,360.0,0.0,False,0.002
TR00461,W021,124.0,19.59795026996045,3.4,540.0,0.000329167531602246,False,0.002
TR00462,W021,124.0,19.59795026996045,3.4,720.0,0.0012655331867671906,False,0.002
TR00463,W021,124.0,19.59795026996045,3.4,900.0,0.019304975213027053,True,0.002
TR00464,W021,124.0,19.59795026996045,3.4,1080.0,0.6439953466965004,True,0.002
TR00465,W021,124.0,19.59795026996045,3.4,1260.0,4.52682745344488,True,0.002
TR00466,W021,124.0,19.59795026996045,3.4,1440.0,9.870118158753957,True,0.002
TR00467,W021,124.0,19.59795026996045,3.4,1620.0,9.27527359484362,True,0.002
TR00468,W021,124.0,19.59795026996045,3.4,1800.0,9.844975044480254,True,0.002
TR00469,W021,124.0,19.59795026996045,3.4,1980.0,4.7344777198139445,True,0.002
TR00470,W021,124.0,19.59795026996045,3.4,2160.0,2.409910785826649,True,0.002
TR00471,W021,124.0,19.59795026996045,3.4,2340.0,0.8957435271041774,True,0.002
TR00472,W021,124.0,19.59795026996045,3.4,2520.0,0.2991880445958544,True,0.002
TR00473,W021,124.0,19.59795026996045,3.4,2700.0,0.10139239680923588,True,0.002
TR00474,W021,124.0,19.59795026996045,3.4,2880.0,0.030976474721226843,True,0.002
TR00475,W021,124.0,19.59795026996045,3.4,3060.0,0.009385830573758896,True,0.002
TR00476,W021,124.0,19.59795026996045,3.4,3240.0,0.003058156222628324,True,0.002
TR00477,W021,124.0,19.59795026996045,3.4,3420.0,0.0003363323709758124,False,0.002
TR00478,W021,124.0,19.59795026996045,3.4,3600.0,0.0003816421138853913,False,0.002
TR00479,W021,124.0,19.59795026996045,3.4,3780.0,0.0,False,0.002
TR00480,W021,124.0,19.59795026996045,3.4,3960.0,0.0022077400754184446,True,0.002
TR00481,W021,124.0,19.59795026996045,3.4,4140.0,0.00017932235388252825,False,0.002
TR00482,W021,124.0,19.59795026996045,3.4,4320.0,0.0,False,0.002
TR00483,W022,146.0,15.622324695488327,3.4,360.0,0.0017431831553419794,False,0.002
TR00484,W022,146.0,15.622324695488327,3.4,540.0,0.001573520771475775,False,0.002
TR00485,W022,146.0,15.622324695488327,3.4,720.0,0.0,False,0.002
TR00486,W022,146.0,15.622324695488327,3.4,900.0,0.0,False,0.002
TR00487,W022,146.0,15.622324695488327,3.4,1080.0,0.01194161986644579,True,0.002
TR00488,W022,146.0,15.622324695488327,3.4,1260.0,0.0,False,0.002
TR00489,W022,146.0,15.622324695488327,3.4,1440.0,0.0,False,0.002
TR00490,W022,146.0,15.622324695488327,3.4,1620.0,0.0,False,0.002
TR00491,W022,146.0,15.622324695488327,3.4,1800.0,10.890184178412715,True,0.002
TR00492,W022,146.0,15.622324695488327,3.4,1980.0,9.367837851627101,True,0.002
TR00493,W022,146.0,15.622324695488327,3.4,2160.0,5.986207898918009,True,0.002
TR00494,W022,146.0,15.622324695488327,3.4,2340.0,4.222570208728049,True,0.002
TR00495,W022,146.0,15.622324695488327,3.4,2520.0,1.8070317383267522,True,0.002
TR00496,W022,146.0,15.622324695488327,3.4,2700.0,0.6335888799207703,True,0.002
TR00497,W022,146.0,15.622324695488327,3.4,2880.0,0.23524226604713044,True,0.002
TR00498,W022,146.0,15.622324695488327,3.4,3060.0,0.0009883265130172885,False,0.002
TR00499,W022,146.0,15.622324695488327,3.4,3240.0,0.0002963681823607806,False,0.002
TR00500,W022,146.0,15.622324695488327,3.4,3420.0,0.006364808459618548,True,0.002
TR00501,W022,146.0,15.622324695488327,3.4,3600.0,0.0041826386140066596,True,0.002
TR00502,W022,146.0,15.622324695488327,3.4,3780.0,0.0,False,0.002
TR00503,W022,146.0,15.622324695488327,3.4,3960.0,0.0006620486581036952,False,0.002
TR00504,W022,146.0,15.622324695488327,3.4,4140.0,0.0,False,0.002
TR00505,W022,146.0,15.622324695488327,3.4,4320.0,0.0036115270896042635,True,0.002
TR00506,W023,146.0,17.418888003617987,1.6,360.0,0.0,False,0.002
TR00507,W023,146.0,17.418888003617987,1.6,540.0,0.0,False,0.002
TR00508,W023,146.0,17.418888003617987,1.6,720.0,0.002155912270940615,True,0.002
TR00509,W023,146.0,17.418888003617987,1.6,900.0,0.0,False,0.002
TR00510,W023,146.0,17.418888003617987,1.6,1080.0,0.013425660774941672,True,0.002
TR00511,W023,146.0,17.418888003617987,1.6,1260.0,0.398430256878865,True,0.002
TR00512,W023,146.0,17.418888003617987,1.6,1440.0,2.6679948317144477,True,0.002
TR00513,W023,146.0,17.418888003617987,1.6,1620.0,7.134700707885555,True,0.002
TR00514,W023,146.0,17.418888003617987,1.6,1800.0,9.657915855280795,True,0.002
TR00515,W023,146.0,17.418888003617987,1.6,1980.0,11.508753809981798,True,0.002
TR00516,W023,146.0,17.418888003617987,1.6,2160.0,6.211709517730453,True,0.002
TR00517,W023,146.0,17.418888003617987,1.6,2340.0,3.999588600907643,True,0.002
TR00518,W023,146.0,17.418888003617987,1.6,2520.0,1.522498900542931,True,0.002
TR00519,W023,146.0,17.418888003617987,1.6,2700.0,0.742634499971301,True,0.002
TR00520,W023,146.0,17.418888003617987,1.6,2880.0,0.28696229572127635,True,0.002
TR00521,W023,146.0,17.418888003617987,1.6,3060.0,0.09385732411250687,True,0.002
TR00522,W023,146.0,17.418888003617987,1.6,3240.0,0.03212033060068211,True,0.002
TR00523,W023,146.0,17.418888003617987,1.6,3420.0,0.00913501156015625,True,0.002
TR00524,W023,146.0,17.418888003617987,1.6,3600.0,0.003100150309840461,True,0.002
TR00525,W023,146.0,17.418888003617987,1.6,3780.0,0.00030037430623299334,False,0.002
TR00526,W023,146.0,17.418888003617987,1.6,3960.0,9.906581708926923e-05,False,0.002
TR00527,W023,146.0,17.418888003617987,1.6,4140.0,0.10414471202502128,True,0.002
TR00528,W023,146.0,17.418888003617987,1.6,4320.0,0.0,False,0.002
TR00529,W024,146.0,19.68038493126017,2.5,360.0,3.2656104831044903,True,0.002
TR00530,W024,146.0,19.68038493126017,2.5,540.0,5.472462189639805,True,0.002
TR00531,W024,146.0,19.68038493126017,2.5,720.0,2.1161905644298944,True,0.002
TR00532,W024,146.0,19.68038493126017,2.5,900.0,0.5440441121555086,True,0.002
TR00533,W024,146.0,19.68038493126017,2.5,1080.0,0.11820957616058682,True,0.002
TR00534,W024,146.0,19.68038493126017,2.5,1260.0,0.027372207778562883,True,0.002
TR00535,W024,146.0,19.68038493126017,2.5,1440.0,0.006637890528598828,True,0.002
TR00536,W024,146.0,19.68038493126017,2.5,1620.0,0.0013418859634979278,False,0.002
TR00537,W024,146.0,19.68038493126017,2.5,1800.0,0.00027624415317349443,False,0.002
TR00538,W024,146.0,19.68038493126017,2.5,1980.0,5.6375771040311684e-05,False,0.002
TR00539,W024,146.0,19.68038493126017,2.5,2160.0,9.801265152704221e-06,False,0.002
TR00540,W024,146.0,19.68038493126017,2.5,2340.0,1.8750341597297138e-06,False,0.002
TR00541,W024,146.0,19.68038493126017,2.5,2520.0,3.9234438825445395e-07,False,0.002
TR00542,W024,146.0,19.68038493126017,2.5,2700.0,6.62550689344137e-08,False,0.002
TR00543,W024,146.0,19.68038493126017,2.5,2880.0,1.4207886454156564e-08,False,0.002
TR00544,W024,146.0,19.68038493126017,2.5,3060.0,2.9645711094539797e-09,False,0.002
TR00545,W024,146.0,19.68038493126017,2.5,3240.0,5.679737981505795e-10,False,0.002
TR00546,W024,146.0,19.68038493126017,2.5,3420.0,1.178871986051e-10,False,0.002
TR00547,W024,146.0,19.68038493126017,2.5,3600.0,2.209486074250259e-11,False,0.002
TR00548,W024,146.0,19.68038493126017,2.5,3780.0,4.191584517322321e-12,False,0.002
TR00549,W024,146.0,19.68038493126017,2.5,3960.0,7.97124776668815e-13,False,0.002
TR00550,W024,146.0,19.68038493126017,2.5,4140.0,1.7897448892355747e-13,False,0.002
TR00551,W024,146.0,19.68038493126017,2.5,4320.0,3.390018884598341e-14,False,0.002
TR00552,W025,170.0,15.760654455011101,1.6,360.0,0.000910911746708114,False,0.002
TR00553,W025,170.0,15.760654455011101,1.6,540.0,0.00158771552030386,False,0.002
TR00554,W025,170.0,15.760654455011101,1.6,720.0,0.0,False,0.002
TR00555,W025,170.0,15.760654455011101,1.6,900.0,0.0009133666190809253,False,0.002
TR00556,W025,170.0,15.760654455011101,1.6,1080.0,0.0,False,0.002
TR00557,W025,170.0,15.760654455011101,1.6,1260.0,0.004787277241189964,True,0.002
TR00558,W025,170.0,15.760654455011101,1.6,1440.0,0.13063641979049903,True,0.002
TR00559,W025,170.0,15.760654455011101,1.6,1620.0,1.3151286857227829,True,0.002
TR00560,W025,170.0,15.760654455011101,1.6,1800.0,4.320625854686969,True,0.002
TR00561,W025,170.0,15.760654455011101,1.6,1980.0,8.106059757320669,True,0.002
TR00562,W025,170.0,15.760654455011101,1.6,2160.0,8.40175057486055,True,0.002
TR00563,W025,170.0,15.760654455011101,1.6,2340.0,6.466709055062958,True,0.002
TR00564,W025,170.0,15.760654455011101,1.6,2520.0,5.235554033613159,True,0.002
TR00565,W025,170.0,15.760654455011101,1.6,2700.0,2.631160754722707,True,0.002
TR00566,W025,170.0,15.760654455011101,1.6,2880.0,1.4321637548323694,True,0.002
TR00567,W025,170.0,15.760654455011101,1.6,3060.0,0.5817950500712782,True,0.002
TR00568,W025,170.0,15.760654455011101,1.6,3240.0,0.21837624387766202,True,0.002
TR00569,W025,170.0,15.760654455011101,1.6,3420.0,0.10521815022859432,True,0.002
TR00570,W025,170.0,15.760654455011101,1.6,3600.0,0.029367491088423084,True,0.002
TR00571,W025,170.0,15.760654455011101,1.6,3780.0,0.010680963667016952,True,0.002
TR00572,W025,170.0,15.760654455011101,1.6,3960.0,0.0004167181763791812,False,0.002
TR00573,W025,170.0,15.760654455011101,1.6,4140.0,0.0017827323844953448,False,0.002
TR00574,W025,170.0,15.760654455011101,1.6,4320.0,0.00036137621067197797,False,0.002
TR00575,W026,170.0,17.379653412045418,1.6,360.0,0.0,False,0.002
TR00576,W026,170.0,17.379653412045418,1.6,540.0,0.0,False,0.002
TR00577,W026,170.0,17.379653412045418,1.6,720.0,0.0,False,0.002
TR00578,W026,170.0,17.379653412045418,1.6,900.0,0.0,False,0.002
TR00579,W026,170.0,17.379653412045418,1.6,1080.0,0.0,False,0.002
TR00580,W026,170.0,17.379653412045418,1.6,1260.0,0.003782568548378115,True,0.002
TR00581,W026,170.0,17.379653412045418,1.6,1440.0,0.1941056086135695,True,0.002
TR00582,W026,170.0,17.379653412045418,1.6,1620.0,1.360232672912341,True,0.002
TR00583,W026,170.0,17.379653412045418,1.6,1800.0,4.161626974255676,True,0.002
TR00584,W026,170.0,17.379653412045418,1.6,1980.0,6.57947359030188,True,0.002
TR00585,W026,170.0,17.379653412045418,1.6,2160.0,8.02737236515496,True,0.002
TR00586,W026,170.0,17.379653412045418,1.6,2340.0,6.061402403918948,True,0.002
TR00587,W026,170.0,17.379653412045418,1.6,2520.0,4.945657294628795,True,0.002
TR00588,W026,170.0,17.379653412045418,1.6,2700.0,,False,0.002
TR00589,W026,170.0,17.379653412045418,1.6,2880.0,,False,0.002
TR00590,W026,170.0,17.379653412045418,1.6,3060.0,,False,0.002
TR00591,W026,170.0,17.379653412045418,1.6,3240.0,0.2550488786979196,True,0.002
TR00592,W026,170.0,17.379653412045418,1.6,3420.0,0.08522426245858979,True,0.002
TR00593,W026,170.0,17.379653412045418,1.6,3600.0,0.02481280534121699,True,0.002
TR00594,W026,170.0,17.379653412045418,1.6,3780.0,0.009157719805222713,True,0.002
TR00595,W026,170.0,17.379653412045418,1.6,3960.0,6.778541060053827e-05,False,0.002
TR00596,W026,170.0,17.379653412045418,1.6,4140.0,0.0,False,0.002
TR00597,W026,170.0,17.379653412045418,1.6,4320.0,0.0,False,0.002
TR00598,W027,170.0,19.63548350759508,1.6,360.0,0.001733281428386401,False,0.002
TR00599,W027,170.0,19.63548350759508,1.6,540.0,0.0,False,0.002
TR00600,W027,170.0,19.63548350759508,1.6,720.0,0.0,False,0.002
TR00601,W027,170.0,19.63548350759508,1.6,900.0,0.0,False,0.002
TR00602,W027,170.0,19.63548350759508,1.6,1080.0,0.0,False,0.002
TR00603,W027,170.0,19.63548350759508,1.6,1260.0,0.004549339461784626,True,0.002
TR00604,W027,170.0,19.63548350759508,1.6,1440.0,0.1245107291887127,True,0.002
TR00605,W027,170.0,19.63548350759508,1.6,1620.0,1.2047442685314285,True,0.002
TR00606,W027,170.0,19.63548350759508,1.6,1800.0,4.452297484182569,True,0.002
TR00607,W027,170.0,19.63548350759508,1.6,1980.0,7.9862744865823085,True,0.002
TR00608,W027,170.0,19.63548350759508,1.6,2160.0,10.665738805126402,True,0.002
TR00609,W027,170.0,19.63548350759508,1.6,2340.0,9.860782803918609,True,0.002
TR00610,W027,170.0,19.63548350759508,1.6,2520.0,6.168925491584554,True,0.002
TR00611,W027,170.0,19.63548350759508,1.6,2700.0,4.155468551676407,True,0.002
TR00612,W027,170.0,19.63548350759508,1.6,2880.0,2.028001800319811,True,0.002
TR00613,W027,170.0,19.63548350759508,1.6,3060.0,0.9600029001664666,True,0.002
TR00614,W027,170.0,19.63548350759508,1.6,3240.0,0.3614605177950944,True,0.002
TR00615,W027,170.0,19.63548350759508,1.6,3420.0,0.13791594321391856,True,0.002
TR00616,W027,170.0,19.63548350759508,1.6,3600.0,0.05061946130679712,True,0.002
TR00617,W027,170.0,19.63548350759508,1.6,3780.0,0.016891876792587204,True,0.002
TR00618,W027,170.0,19.63548350759508,1.6,3960.0,0.00940421243363631,True,0.002
TR00619,W027,170.0,19.63548350759508,1.6,4140.0,0.0027236690460623603,True,0.002
TR00620,W027,170.0,19.63548350759508,1.6,4320.0,0.0027236690460623603,True,0.002
