record_id,well_id,time_days,observed_concentration_mg_L,clean_concentration_mg_L
EV00443,W018,720.0,0.01806802548725923,0.018391564508480344
EV00444,W018,900.0,1.185848537233405,1.2748101394920406
EV00445,W018,1080.0,8.027204108506176,6.957142340123672
EV00446,W018,1260.0,10.675281497394682,11.757721492011433
EV00447,W018,1440.0,10.805121229352837,10.511326173946939
EV00448,W018,1620.0,7.101650570964729,6.398287905438503
EV00449,W018,1800.0,2.9162967571942042,2.951191163598429
EV00450,W018,1980.0,0.9909546689917075,1.050134983337821
EV00451,W018,2160.0,0.32798545661486417,0.3344833275168822
EV00452,W018,2340.0,0.10427855805991328,0.0982280030058951
EV00453,W018,2520.0,0.027119531916379093,0.02713493815324389
EV00454,W018,2700.0,0.008502882739781075,0.007150713750558716
EV00455,W018,2880.0,0.001459781890396506,0.0018158826671911513
EV00456,W018,3060.0,0.0,0.0004476970129970892
EV00457,W018,3240.0,0.0022682076218722186,0.00010776544286867414
EV00458,W018,3420.0,0.0019064539098973448,2.543581870553725e-05
EV00459,W018,3600.0,0.0,5.906649356756349e-06
EV00460,W018,3780.0,0.0005623581893001255,1.353062889916426e-06
EV00461,W018,3960.0,0.0007073774868972029,3.064061610272322e-07
EV00462,W018,4140.0,0.0,6.871077491537416e-08
EV00463,W018,4320.0,0.000616892197117854,1.5279483212527693e-08
EV00464,W018,4500.0,0.1649578969171676,3.3732660654919078e-09
EV00465,W018,4680.0,0.0002628753585147219,7.400610233022835e-10
EV00466,W018,4860.0,0.0,1.614762068326139e-10
EV00467,W018,5040.0,0.0,3.506452222225557e-11
EV00468,W019,540.0,0.0006627329467519758,8.05999371080552e-14
EV00469,W019,720.0,0.0,1.6273324147125426e-05
EV00470,W019,900.0,0.025924082112188003,0.02894831927332229
EV00471,W019,1080.0,1.006841628944175,0.9789698004063071
EV00472,W019,1260.0,5.86174687626005,5.323981098405371
EV00473,W019,1440.0,8.36099479803646,10.729141673360127
EV00474,W019,1620.0,13.678791793089465,11.87595332253728
EV00475,W019,1800.0,9.410094255743006,8.663088316533676
EV00476,W019,1980.0,4.486448475449258,4.429713104511727
EV00477,W019,2160.0,1.9018374311191626,1.8930368097540657
EV00478,W019,2340.0,0.7097431720145959,0.7089279586454775
EV00479,W019,2520.0,0.2591273723857099,0.24025636051284385
EV00480,W019,2700.0,0.10570382965151474,0.07536805313973911
EV00481,W019,2880.0,0.032323754734528684,0.02224463981534958
EV00482,W019,3060.0,0.01198371881733169,0.006252188179179265
EV00483,W019,3240.0,0.012812262494129398,0.001688757706263071
EV00484,W019,3420.0,0.009537896981803313,0.0004414449177844871
EV00485,W019,3600.0,0.010397529678998083,0.00011228932151836721
EV00486,W019,3780.0,0.009537896981803313,2.79149938971981e-05
EV00487,W019,3960.0,0.012348317106968602,6.8058920152323546e-06
EV00488,W019,4140.0,0.009537896981803313,1.6319491621358836e-06
EV00489,W019,4320.0,0.011845816280879473,3.857502369765454e-07
EV00490,W019,4500.0,0.014497739126567655,9.005620800696332e-08
EV00491,W019,4680.0,0.01029619237372428,2.0797956514884483e-08
EV00492,W019,4860.0,0.014459946594213078,4.757820968422598e-09
EV00493,W019,5040.0,0.009537896981803313,1.0793620626362494e-09
EV00494,W020,540.0,0.003070137088998104,8.669937937078102e-14
EV00495,W020,720.0,0.0,1.701978150760106e-05
EV00496,W020,900.0,0.02914868185248472,0.029900927830237945
EV00497,W020,1080.0,0.9790724054301144,1.0040866240852935
EV00498,W020,1260.0,5.814409064639338,5.435911626831063
EV00499,W020,1440.0,12.009215297834894,10.920209564627541
EV00500,W020,1620.0,13.317253839114317,12.059388014822428
EV00501,W020,1800.0,9.010869071498247,8.781225492365111
EV00502,W020,1980.0,4.8112557594098595,4.483787141661739
EV00503,W020,2160.0,2.1955375440523883,1.9139524755334578
EV00504,W020,2340.0,0.8086442405737296,0.716081854064918
EV00505,W020,2520.0,0.20940635383619727,0.2424874539236035
EV00506,W020,2700.0,0.06945224187724515,0.07601624558916313
EV00507,W020,2880.0,0.019821646430374852,0.02242279231276885
EV00508,W020,3060.0,0.003893960384252142,0.006299038020352213
EV00509,W020,3240.0,0.0012447651689974594,0.0017006469857830985
EV00510,W020,3420.0,0.0017064468545408148,0.0004443755924420671
EV00511,W020,3600.0,7.499033682788257e-05,0.00011299457737038854
EV00512,W020,3780.0,0.0,2.8081346082954925e-05
EV00513,W020,3960.0,0.0,6.844475188446707e-06
EV00514,W020,4140.0,0.0,1.640771267658588e-06
EV00515,W020,4320.0,0.0005353471071978189,3.8774302809359463e-07
EV00516,W020,4500.0,0.0,9.050167446204295e-08
EV00517,W020,4680.0,0.0,2.0896641792935203e-08
EV00518,W020,4860.0,0.000476789079703384,4.779512590864574e-09
EV00519,W020,5040.0,0.0,1.084097605170933e-09
EV00520,W021,540.0,0.0,7.401432388988969e-14
EV00521,W021,720.0,0.0018536209685571128,1.5449214321552575e-05
EV00522,W021,900.0,0.03370901722811031,0.027886324882067715
EV00523,W021,1080.0,1.0084913076051234,0.9508156762359901
EV00524,W021,1260.0,5.317282668004165,5.198076542923358
EV00525,W021,1440.0,9.29083733333708,10.513698206593359
EV00526,W021,1620.0,13.578738473109855,11.668748006331969
EV00527,W021,1800.0,8.382100969911424,8.52945992052347
EV00528,W021,1980.0,3.6954457674688226,4.368482358136102
EV00529,W021,2160.0,2.191745383619989,1.8693322340069145
EV00530,W021,2340.0,0.7777150473294256,0.7008142941372268
EV00531,W021,2520.0,0.2589295771707534,0.23772440463684685
EV00532,W021,2700.0,0.07420576089176109,0.07463207095066117
EV00533,W021,2880.0,0.02116511621609438,0.02204226834803988
EV00534,W021,3060.0,0.009373868068806858,0.006198948606948346
EV00535,W021,3240.0,0.0015864621355775655,0.001675242253293521
EV00536,W021,3420.0,0.0002940708515640569,0.0004381123854705725
EV00537,W021,3600.0,0.0,0.0001114871431434903
EV00538,W021,3780.0,0.0,2.7725734159946825e-05
EV00539,W021,3960.0,0.0,6.761986116920016e-06
EV00540,W021,4140.0,0.0006742157356474914,1.6219080101886191e-06
EV00541,W021,4320.0,0.0030471070669520805,3.834816691171142e-07
EV00542,W021,4500.0,0.0,8.954901060265433e-08
EV00543,W021,4680.0,0.0,2.0685578711831314e-08
EV00544,W021,4860.0,0.0006189210206604853,4.733116177759846e-09
EV00545,W021,5040.0,0.0010346870558906075,1.0739680089715287e-09
EV00546,W022,540.0,0.0006147425516735232,6.800202139892707e-23
EV00547,W022,720.0,0.0,3.2972608213465333e-10
EV00548,W022,900.0,0.0,4.929038444628199e-05
EV00549,W022,1080.0,0.019474591934138225,0.02011986547837473
EV00550,W022,1260.0,0.0,0.5397596140268041
EV00551,W022,1440.0,0.019474591934138225,3.3002947051605083
EV00552,W022,1620.0,0.47377793800570944,8.265717573425817
EV00553,W022,1800.0,3.1962774877274196,11.27513825033382
EV00554,W022,1980.0,8.787306023414814,9.458764999478504
EV00555,W022,2160.0,12.785830290277245,6.038561579464869
EV00556,W022,2340.0,8.553215797159703,3.1517539247326813
EV00557,W022,2520.0,6.089090424693368,1.4120690401654388
EV00558,W022,2700.0,3.9061843915581576,0.5619891107894763
EV00559,W022,2880.0,1.3335357995016701,0.20367360173241336
EV00560,W022,3060.0,0.5159286569568977,0.0684627166787502
EV00561,W022,3240.0,0.21775789720047486,0.02164315607898882
EV00562,W022,3420.0,0.06789410839013282,0.006504014337530608
EV00563,W022,3600.0,0.022298530078338295,0.001873581885849268
EV00564,W022,3780.0,0.006816745900183446,0.000520809091662867
EV00565,W022,3960.0,0.0006704552534311334,0.00014044812485164177
EV00566,W022,4140.0,0.0,3.6903417656065266e-05
EV00567,W022,4320.0,0.0010867461096019143,9.481439231211262e-06
EV00568,W022,4500.0,0.0,2.3890049938167063e-06
EV00569,W022,4680.0,0.0,5.917821598563483e-07
EV00570,W022,4860.0,0.0,1.444129329823091e-07
EV00571,W022,5040.0,0.0,3.477841516553839e-08
EV00572,W023,540.0,0.001270454440623964,6.721650551696475e-23
EV00573,W023,720.0,0.0,3.272364414983157e-10
EV00574,W023,900.0,0.0,4.90144772088695e-05
EV00575,W023,1080.0,0.019099963646386664,0.020030430416471453
EV00576,W023,1260.0,0.5300403825979217,0.5377703210401621
EV00577,W023,1440.0,4.009921140625601,3.289907415062317
EV00578,W023,1620.0,7.324946890547127,8.243017763573265
EV00579,W023,1800.0,12.867149819604625,11.247674666657536
EV00580,W023,1980.0,9.19559177665367,9.438066238051999
EV00581,W023,2160.0,6.921520444428507,6.026566052610071
EV00582,W023,2340.0,2.9313142172462614,3.14602172502646
EV00583,W023,2520.0,1.439015728311021,1.4097008618244835
EV00584,W023,2700.0,0.5771410768364701,0.5611146984263108
EV00585,W023,2880.0,-0.02196634414503464,0.2033780556982473
EV00586,W023,3060.0,0.06272828909375015,0.06836964398098751
EV00587,W023,3240.0,0.02164519669340526,0.02161548026360138
EV00588,W023,3420.0,0.006103734749583648,0.006496163665730289
EV00589,W023,3600.0,0.0021043866379665977,0.0018714404255036033
EV00590,W023,3780.0,0.0008782971444145854,0.0005202438253352212
EV00591,W023,3960.0,0.0010635017773054278,0.00014030300314404575
EV00592,W023,4140.0,0.0005901641058905932,3.686703235121307e-05
EV00593,W023,4320.0,0.0024078941849715214,9.472500247162614e-06
EV00594,W023,4500.0,0.0006551466949756526,2.3868471561448267e-06
EV00595,W023,4680.0,0.0,5.912691611645936e-07
EV00596,W023,4860.0,0.0,1.4429259086969635e-07
EV00597,W023,5040.0,0.0,3.4750513542958156e-08
EV00598,W024,540.0,0.0022526602316015956,6.391085654366924e-23
EV00599,W024,720.0,0.0,3.1762714583955515e-10
EV00600,W024,900.0,0.0016520057712897517,4.798981224792027e-05
EV00601,W024,1080.0,0.018311521920954834,0.019705460519749016
EV00602,W024,1260.0,,0.5306429994346881
EV00603,W024,1440.0,,3.253054894211852
EV00604,W024,1620.0,,8.163063246683649
EV00605,W024,1800.0,6.169823498223943,11.151477323194388
EV00606,W024,1980.0,3.3197752166333294,9.365882863802081
EV00607,W024,2160.0,1.3579126447314813,5.984883028512161
EV00608,W024,2340.0,0.49422301847311056,3.126161898606868
EV00609,W024,2520.0,0.18096725826144344,1.4015164690524062
EV00610,W024,2700.0,0.07766101930890909,0.5580991583843314
EV00611,W024,2880.0,0.022579600624948896,0.20236069033879187
EV00612,W024,3060.0,0.009203227602971216,0.06804976984895832
EV00613,W024,3240.0,0.0015347048755959829,0.021520497270260362
EV00614,W024,3420.0,0.0021053945795181514,0.0064692538806396796
EV00615,W024,3600.0,3.995106692427234e-05,0.0018641083045180427
EV00616,W024,3780.0,0.0,0.0005183103520240408
EV00617,W024,3960.0,0.001547303892558921,0.00013980706780387751
EV00618,W024,4140.0,0.0,3.674279202215603e-05
EV00619,W024,4320.0,-0.030714434078850713,9.442000228111472e-06
EV00620,W024,4500.0,0.0,2.379489600229006e-06
EV00621,W024,4680.0,-0.030714434078850713,5.895210942957406e-07
EV00622,W024,4860.0,0.0003130150023199441,1.4388275713329798e-07
EV00623,W024,5040.0,0.0,3.465554347910903e-08
EV00624,W025,540.0,0.0,1.9472191492168765e-35
EV00625,W025,720.0,0.0022463424286011382,6.068531139481058e-17
EV00626,W025,900.0,0.0,3.2331156610964947e-09
EV00627,W025,1080.0,0.0,3.589035405176117e-05
EV00628,W025,1260.0,0.009576328694004868,0.007993460186487037
EV00629,W025,1440.0,0.1792076435713001,0.2129853313053802
EV00630,W025,1620.0,1.6307409707320566,1.575397506930019
EV00631,W025,1800.0,4.425365658130758,4.928944217933956
EV00632,W025,1980.0,8.057797229203288,7.973055142525199
EV00633,W025,2160.0,,8.667884489300409
EV00634,W025,2340.0,,7.026659760227836
EV00635,W025,2520.0,,4.558680123242126
EV00636,W025,2700.0,2.7903965375005195,2.4876879327477
EV00637,W025,2880.0,1.2710303073991946,1.1837688107797608
EV00638,W025,3060.0,0.0,0.5044947924021659
EV00639,W025,3240.0,0.0,0.1964948013594535
EV00640,W025,3420.0,0.0,0.07104314651179484
EV00641,W025,3600.0,0.023964079920217502,0.02413642644577016
EV00642,W025,3780.0,0.0077924817511436,0.007780617881827259
EV00643,W025,3960.0,0.0013316130029800005,0.0023984501632019874
EV00644,W025,4140.0,0.001143436196604993,0.0007114997498891108
EV00645,W025,4320.0,0.0010676618127180345,0.0002041766088634424
EV00646,W025,4500.0,0.0005778085264349559,5.692419883959128e-05
EV00647,W025,4680.0,0.0,1.547434009356002e-05
EV00648,W025,4860.0,0.000824843513157657,4.114042825769473e-06
EV00649,W025,5040.0,0.0,1.0724661784019119e-06
EV00650,W026,540.0,0.00022896097557368214,2.0480084975329527e-35
EV00651,W026,720.0,0.0,6.259766648368058e-17
EV00652,W026,900.0,0.0016736921519992396,3.3063495939134063e-09
EV00653,W026,1080.0,0.0,3.6524878643779795e-05
EV00654,W026,1260.0,0.006591218345115997,0.008109345152318894
EV00655,W026,1440.0,0.23785149995216867,0.2156020974047159
EV00656,W026,1620.0,1.7383041572465476,1.5921914189097028
EV00657,W026,1800.0,4.17111786470988,4.975346174585149
EV00658,W026,1980.0,6.599331108906732,8.040260101239598
EV00659,W026,2160.0,8.820909387004678,8.734024763319514
EV00660,W026,2340.0,7.651293930030535,7.075636881302783
EV00661,W026,2520.0,4.457548947494101,4.587924294449599
EV00662,W026,2700.0,2.5822848200513855,2.5024693311880317
EV00663,W026,2880.0,1.440801141534233,1.1903193302377246
EV00664,W026,3060.0,0.5181656381480232,0.5071070102087752
EV00665,W026,3240.0,0.2269760119229172,0.19745077527274493
EV00666,W026,3420.0,0.06900203880002666,0.07136909336566105
EV00667,W026,3600.0,0.02098528548754279,0.02424119684188686
EV00668,W026,3780.0,0.0074560925283965315,0.0078126646217691
EV00669,W026,3960.0,0.0017648051372209242,0.0024078482990965507
EV00670,W026,4140.0,0.0,0.0007141583685795055
EV00671,W026,4320.0,0.0,0.00020490571916570398
EV00672,W026,4500.0,0.00026813396216492037,5.7118844436349436e-05
EV00673,W026,4680.0,0.0007851465687441482,1.5525097987311178e-05
EV00674,W026,4860.0,0.0,4.127009389349961e-06
EV00675,W026,5040.0,0.0003864428297865609,1.0757190715925222e-06
EV00676,W027,540.0,0.0003448236218677708,1.6003991086893102e-35
EV00677,W027,720.0,0.0,5.379114252550204e-17
EV00678,W027,900.0,0.0002013239578592894,2.9635506194442658e-09
EV00679,W027,1080.0,0.0009888388700007794,3.352704000805934e-05
EV00680,W027,1260.0,0.007730904661881562,0.007558551833931655
EV00681,W027,1440.0,0.18551680338402737,0.20311262316163012
EV00682,W027,1620.0,1.721167983537923,1.5117883277145376
EV00683,W027,1800.0,4.8186304619727425,4.7526626472353195
EV00684,W027,1980.0,8.433624406236776,7.7171354657450015
EV00685,W027,2160.0,10.360622481513563,8.415533094674954
EV00686,W027,2340.0,8.021446404798516,6.839494107585894
EV00687,W027,2520.0,4.50919796747267,4.446773573816229
EV00688,W027,2700.0,2.4901820224323816,2.4310601811547334
EV00689,W027,2880.0,1.0978519884291584,1.1586488446163012
EV00690,W027,3060.0,0.4126143275819635,0.49446880399959964
EV00691,W027,3240.0,25.03122837821052,0.19282288078799142
EV00692,W027,3420.0,10.456072291056033,0.06979033408297805
EV00693,W027,3600.0,0.026657996345561347,0.023733488197147417
EV00694,W027,3780.0,0.006224856064687102,0.0076573023337241294
EV00695,W027,3960.0,0.0013163155814238416,0.0023622686216474404
EV00696,W027,4140.0,0.0006999972851548608,0.0007012599090266346
EV00697,W027,4320.0,0.0006407743321504685,0.00020136726284105536
EV00698,W027,4500.0,0.0,5.6173930499922094e-05
EV00699,W027,4680.0,0.0006763502374991448,1.52786257464184e-05
EV00700,W027,4860.0,0.0,4.064030215782199e-06
EV00701,W027,5040.0,0.00015921649433716937,1.0599160029517538e-06
EV00702,W028,540.0,0.0007701408783236162,5.9369546491886804e-52
EV00703,W028,720.0,0.0027575144249489428,5.0202974505355767e-26
EV00704,W028,900.0,0.00027542642229988257,4.9305948325991194e-15
EV00705,W028,1080.0,0.0,3.74802442625728e-09
EV00706,W028,1260.0,0.0,1.2521964865696539e-05
EV00707,W028,1440.0,0.000991661739966921,0.0021938834974057696
EV00708,W028,1620.0,0.06319248634507649,0.0648632655232065
EV00709,W028,1800.0,0.6381448123388894,0.5869866245024236
EV00710,W028,1980.0,2.582513097337889,2.1995638107003397
EV00711,W028,2160.0,4.866503044564417,4.725093224550282
EV00712,W028,2340.0,6.864488018291653,6.728043815107714
EV00713,W028,2520.0,6.916067018057648,7.009508856334889
EV00714,W028,2700.0,6.241913955759272,5.728331933804063
EV00715,W028,2880.0,4.8404974599290505,3.8619213088878386
EV00716,W028,3060.0,2.0291448390751556,2.229761438754929
EV00717,W028,3240.0,1.2638755951862677,1.1342243686472686
EV00718,W028,3420.0,0.5442565583533175,0.5195362558861206
EV00719,W028,3600.0,0.5284924788706369,0.21799415804169353
EV00720,W028,3780.0,0.09173172668244754,0.08493633190336765
EV00721,W028,3960.0,0.03213735428056117,0.03106803673666199
EV00722,W028,4140.0,0.007664515821408317,0.01076393507874213
EV00723,W028,4320.0,0.002945869336896371,0.0035582874119821284
EV00724,W028,4500.0,0.003046655477488014,0.0011291632343130192
EV00725,W028,4680.0,0.0,0.00034571597626493735
EV00726,W028,4860.0,0.0006010012075804036,0.0001025612877500519
EV00727,W028,5040.0,0.0002383117247986034,2.958841249560217e-05
EV00728,W029,540.0,0.0,5.226561204369133e-52
EV00729,W029,720.0,0.0006123048456543771,4.636397894632016e-26
EV00730,W029,900.0,0.0016442132654409976,4.653596475967819e-15
EV00731,W029,1080.0,0.000545396226093608,3.5816243107704603e-09
EV00732,W029,1260.0,0.06673726161248099,1.2062422480633228e-05
EV00733,W029,1440.0,0.6587951129823431,0.002125268147556898
EV00734,W029,1620.0,2.168659608230361,0.06309581202677994
EV00735,W029,1800.0,4.848077537975718,0.572816377290067
EV00736,W029,1980.0,7.2578658872695705,2.1519017212052196
EV00737,W029,2160.0,6.9843733073539305,4.632215656512556
EV00738,W029,2340.0,6.763498214615283,6.607035336852289
EV00739,W029,2520.0,4.59601405918447,6.893313385272632
EV00740,W029,2700.0,2.0596092065796228,5.64027222832962
EV00741,W029,2880.0,1.2481228082071876,3.806573864915984
EV00742,W029,3060.0,0.5854404356367588,2.1998323172229255
EV00743,W029,3240.0,0.20007855689274381,1.1199082067309931
EV00744,W029,3420.0,0.08785139635111956,0.513347786668503
EV00745,W029,3600.0,0.029689384838387563,0.21553588521377556
EV00746,W029,3780.0,0.010690245489552426,0.08402698094868778
EV00747,W029,3960.0,0.003386316910684486,0.03075143183160018
EV00748,W029,4140.0,0.0009528461139641393,0.010659282731282915
EV00749,W029,4320.0,0.0,0.003525211588410773
EV00750,W029,4500.0,0.0009528461139641393,0.0011191088182864232
EV00751,W029,4680.0,0.0,0.00034276191406008795
EV00752,W029,4860.0,0.0010224749615400021,0.00010171893817999709
EV00753,W029,5040.0,0.0,2.9354478181794316e-05
EV00754,W030,540.0,0.0010316219448062826,4.380420823772608e-52
EV00755,W030,720.0,0.0,4.161162814009024e-26
EV00756,W030,900.0,0.0011447658361210947,4.30471745046775e-15
EV00757,W030,1080.0,0.004497973664248962,3.3699778141611783e-09
EV00758,W030,1260.0,0.0011849784858142265,1.147421871642377e-05
EV00759,W030,1440.0,0.0035115997917683074,0.0020370537591173936
EV00760,W030,1620.0,0.07019274907791291,0.060816103160900796
EV00761,W030,1800.0,0.5249414529678136,0.5544934747110783
EV00762,W030,1980.0,2.2043298765328667,2.0901498995679493
EV00763,W030,2160.0,4.137554428767047,4.511688339180459
EV00764,W030,2340.0,6.520011770786359,6.449793427156875
EV00765,W030,2520.0,6.492833573626322,6.7421564748904075
EV00766,W030,2700.0,5.925307349862513,5.525607213069443
EV00767,W030,2880.0,3.913033958277983,3.734444945727606
EV00768,W030,3060.0,2.01758106643889,2.1608005581216245
EV00769,W030,3240.0,1.0550442786596799,1.101226115855143
EV00770,W030,3420.0,0.5206880210045286,0.5052675206589794
EV00771,W030,3600.0,0.2082571376513354,0.21232451856668658
EV00772,W030,3780.0,0.09213961870611621,0.08283851547383347
EV00773,W030,3960.0,0.031654192194563495,0.030337480790810507
EV00774,W030,4140.0,0.011217522098292538,0.010522402634248501
EV00775,W030,4320.0,0.004044319144729115,0.0034819355156603137
EV00776,W030,4500.0,0.0,0.001105949677778942
EV00777,W030,4680.0,0.0,0.00033889456864862944
EV00778,W030,4860.0,0.0002359061586634787,0.00010061587912321655
EV00779,W030,5040.0,0.0014902810719132535,2.9048066781048092e-05
EV00780,W031,540.0,0.0010919380432451915,2.44857724159698e-73
EV00781,W031,720.0,0.002013715352155215,5.273513889540832e-38
EV00782,W031,900.0,0.0,7.028533913573143e-23
EV00783,W031,1080.0,0.0,1.1239040506096598e-14
EV00784,W031,1260.0,0.0015833678135505757,1.1562798248686187e-09
EV00785,W031,1440.0,0.0,2.1967171815031516e-06
EV00786,W031,1620.0,0.0,0.0003750940535341548
EV00787,W031,1800.0,0.012472716831509675,0.013018565224951885
EV00788,W031,1980.0,0.12753349465432667,0.14126222309514522
EV00789,W031,2160.0,0.7847143988137956,0.718557516460363
EV00790,W031,2340.0,2.203857008759922,2.0872488205528645
EV00791,W031,2520.0,4.1474979970169645,3.960328319750106
EV00792,W031,2700.0,6.208915633736683,5.395724856745981
EV00793,W031,2880.0,5.91414328724629,5.653623848342422
EV00794,W031,3060.0,4.243807295149977,4.79380882989876
EV00795,W031,3240.0,3.327772135351425,3.418787898421131
EV00796,W031,3420.0,1.8351766015455575,2.112674876120434
EV00797,W031,3600.0,1.0745512533271213,1.157970498768336
EV00798,W031,3780.0,0.6937037106857754,0.5734846691806318
EV00799,W031,3960.0,0.2525144441184929,0.2604879168607982
EV00800,W031,4140.0,0.08904246460435317,0.10984219409285773
EV00801,W031,4320.0,0.03308579630925895,0.043431192193678206
EV00802,W031,4500.0,0.016309935638511006,0.016236068177322056
EV00803,W031,4680.0,0.004725280897724479,0.0057784806062055605
EV00804,W031,4860.0,0.0016856545890203967,0.001969401142144107
EV00805,W031,5040.0,0.0005015983073396287,0.0006459408617246392
EV00806,W032,540.0,0.001714311195785403,2.2701019463084506e-73
EV00807,W032,720.0,0.000243671967460612,5.029919537230262e-38
EV00808,W032,900.0,0.0,6.79093445428465e-23
EV00809,W032,1080.0,0.0011488443165631951,1.0939454943085163e-14
EV00810,W032,1260.0,0.0,1.1308389525775162e-09
EV00811,W032,1440.0,0.0010595361469400363,2.155568125105168e-06
EV00812,W032,1620.0,0.00340296834212375,0.00036897698626972634
EV00813,W032,1800.0,0.011484779365575353,0.012830583052005053
EV00814,W032,1980.0,0.13430787131575278,0.13943214853585975
EV00815,W032,2160.0,0.6732748133937758,0.7101162582904061
EV00816,W032,2340.0,2.027740753471103,2.064819665960984
EV00817,W032,2520.0,4.489809219885487,3.921115143036246
EV00818,W032,2700.0,4.940500464798447,5.346191013169219
EV00819,W032,2880.0,4.996892982912471,5.605246588263556
EV00820,W032,3060.0,4.883746336448071,4.755397080150846
EV00821,W032,3240.0,3.822231749900467,3.393031574890771
EV00822,W032,3420.0,1.818770648236321,2.0976563398897623
EV00823,W032,3600.0,0.8807228927646235,1.1501783038112239
EV00824,W032,3780.0,0.5898764547772981,0.5698212081325269
EV00825,W032,3960.0,0.25694395479952725,0.25890418306117235
EV00826,W032,4140.0,0.09662923785629715,0.1092051042395999
EV00827,W032,4320.0,0.046923375058826815,0.043190373017998836
EV00828,W032,4500.0,0.014209243208829924,0.016149835948584823
EV00829,W032,4680.0,0.008511742345055747,0.005749031376880611
EV00830,W032,4860.0,0.0,0.001959754484799177
EV00831,W032,5040.0,0.0006634434076874723,0.000642895250568859
EV00832,W033,540.0,0.0,2.0155691226367148e-73
EV00833,W033,720.0,0.00183462641152909,4.678853561618361e-38
EV00834,W033,900.0,0.001131092540965809,6.446936751040923e-23
EV00835,W033,1080.0,0.0017542934786168379,1.0504600039588515e-14
EV00836,W033,1260.0,0.0002936915988520467,1.0938504228201248e-09
EV00837,W033,1440.0,7.392968384690748e-05,2.095673351147007e-06
EV00838,W033,1620.0,0.0,0.0003600658058038723
EV00839,W033,1800.0,0.011906803647463209,0.01255656033522498
EV00840,W033,1980.0,0.1457580079979131,0.13676308859719358
EV00841,W033,2160.0,0.6698550077812855,0.6978001165693407
EV00842,W033,2340.0,2.5102976129965473,2.0320835236001336
EV00843,W033,2520.0,4.281300525223509,3.8638658330553484
EV00844,W033,2700.0,5.155525787609338,5.273856489711368
EV00845,W033,2880.0,6.159219101908804,5.53458624663092
EV00846,W033,3060.0,5.044637753964309,4.699282240474773
EV00847,W033,3240.0,3.677292877225018,3.355398725528814
EV00848,W033,3420.0,2.0598021390116186,2.0757094748048215
EV00849,W033,3600.0,0.9898325811260811,1.138789982781899
EV00850,W033,3780.0,0.5140768505317421,0.5644664378794255
EV00851,W033,3960.0,0.24776244843378326,0.2565890496999647
EV00852,W033,4140.0,0.10448152652596121,0.10827370701132842
EV00853,W033,4320.0,0.03731428267885098,0.04283827615503346
EV00854,W033,4500.0,0.01452001896284659,0.01602374775931313
EV00855,W033,4680.0,0.005881868952203875,0.005705967840615914
EV00856,W033,4860.0,0.0007558386335030454,0.0019456472744284583
EV00857,W033,5040.0,0.0,0.0006384410975955161
EV00858,W034,540.0,0.0003799613187177855,2.596251460501794e-100
EV00859,W034,720.0,0.0,2.5571091738679063e-53
EV00860,W034,900.0,0.0,4.523908104014656e-33
EV00861,W034,1080.0,0.001845922128198668,5.48347915616848e-22
EV00862,W034,1260.0,0.0,3.9498168385364506e-15
EV00863,W034,1440.0,0.000839048608622892,1.4406098224296063e-10
EV00864,W034,1620.0,0.0,2.162784849113492e-07
EV00865,W034,1800.0,0.0,3.973211370315495e-05
EV00866,W034,1980.0,0.0017449882032733446,0.0016107318205445312
EV00867,W034,2160.0,0.02719048005980488,0.02385283512319968
EV00868,W034,2340.0,0.16359306013228028,0.1676849123700425
EV00869,W034,2520.0,0.7100917232917309,0.6689700752601437
EV00870,W034,2700.0,1.7842053113101555,1.7175234356878086
EV00871,W034,2880.0,3.1156475807183,3.1086877473753805
EV00872,W034,3060.0,4.854393448275474,4.244522090132465
EV00873,W034,3240.0,5.190007541961837,4.6019461591401605
EV00874,W034,3420.0,3.8196070633435157,4.1220382388115695
EV00875,W034,3600.0,3.367218458301958,3.1464578181015583
EV00876,W034,3780.0,2.0194521600953075,2.0979190614163303
EV00877,W034,3960.0,1.2041175217974323,1.2463470103686995
EV00878,W034,4140.0,0.7259452057978764,0.6704924021913989
EV00879,W034,4320.0,0.3212335921540675,0.33099822511322774
EV00880,W034,4500.0,0.14238181745981646,0.15160840577623672
EV00881,W034,4680.0,0.06129340641578649,0.0650268629069804
EV00882,W034,4860.0,0.026998420682187958,0.026321520487238823
EV00883,W034,5040.0,0.012103660726307697,0.010121477663532328
EV00884,W035,540.0,2.170503941647452e-05,2.3779249912141793e-100
EV00885,W035,720.0,0.0028348783848405807,2.420828179315352e-53
EV00886,W035,900.0,0.0012344160643976232,4.347454473815651e-33
EV00887,W035,1080.0,-0.025217669703441407,5.314825586870481e-22
EV00888,W035,1260.0,0.0027594461625315256,3.849539719416615e-15
EV00889,W035,1440.0,0.0,1.4094715903092832e-10
EV00890,W035,1620.0,0.0,2.122085933480755e-07
EV00891,W035,1800.0,0.002268326548248681,3.907010258840893e-05
EV00892,W035,1980.0,0.0005290911371910794,0.0015866527906014372
EV00893,W035,2160.0,0.025604529375254804,0.023529493903398833
EV00894,W035,2340.0,0.17544232928317793,0.16560564606246914
EV00895,W035,2520.0,0.6049978831034687,0.6613266732961827
EV00896,W035,2700.0,1.8195956038716894,1.699329126825696
EV00897,W035,2880.0,2.480881142942639,3.0779923394539512
EV00898,W035,3060.0,3.8449517871056784,4.205276102560317
