record_id,well_id,time_days,anomaly_label,event_id,root_cause
EV00515,W020,4320.0,normal,E000,none
EV00516,W020,4500.0,normal,E000,none
EV00517,W020,4680.0,normal,E000,none
EV00518,W020,4860.0,normal,E000,none
EV00519,W020,5040.0,normal,E000,none
EV00520,W021,540.0,normal,E000,none
EV00521,W021,720.0,normal,E000,none
EV00522,W021,900.0,normal,E000,none
EV00523,W021,1080.0,normal,E000,none
EV00524,W021,1260.0,normal,E000,none
EV00525,W021,1440.0,normal,E000,none
EV00526,W021,1620.0,normal,E000,none
EV00527,W021,1800.0,normal,E000,none
EV00528,W021,1980.0,normal,E000,none
EV00529,W021,2160.0,normal,E000,none
EV00530,W021,2340.0,normal,E000,none
EV00531,W021,2520.0,normal,E000,none
EV00532,W021,2700.0,normal,E000,none
EV00533,W021,2880.0,normal,E000,none
EV00534,W021,3060.0,normal,E000,none
EV00535,W021,3240.0,normal,E000,none
EV00536,W021,3420.0,normal,E000,none
EV00537,W021,3600.0,normal,E000,none
EV00538,W021,3780.0,normal,E000,none
EV00539,W021,3960.0,normal,E000,none
EV00540,W021,4140.0,normal,E000,none
EV00541,W021,4320.0,normal,E000,none
EV00542,W021,4500.0,normal,E000,none
EV00543,W021,4680.0,normal,E000,none
EV00544,W021,4860.0,normal,E000,none
EV00545,W021,5040.0,normal,E000,none
EV00546,W022,540.0,normal,E000,none
EV00547,W022,720.0,normal,E000,none
EV00548,W022,900.0,normal,E000,none
EV00549,W022,1080.0,normal,E000,none
EV00550,W022,1260.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00551,W022,1440.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00552,W022,1620.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00553,W022,1800.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00554,W022,1980.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00555,W022,2160.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00556,W022,2340.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00557,W022,2520.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00558,W022,2700.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00559,W022,2880.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00560,W022,3060.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00561,W022,3240.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00562,W022,3420.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00563,W022,3600.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00564,W022,3780.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00565,W022,3960.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00566,W022,4140.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00567,W022,4320.0,time_shift,E032,timestamp shift moves plume peak relative to travel-time ordering
EV00568,W022,4500.0,normal,E000,none
EV00569,W022,4680.0,normal,E000,none
EV00570,W022,4860.0,normal,E000,none
EV00571,W022,5040.0,normal,E000,none
EV00572,W023,540.0,normal,E000,none
EV00573,W023,720.0,normal,E000,none
EV00574,W023,900.0,normal,E000,none
EV00575,W023,1080.0,normal,E000,none
EV00576,W023,1260.0,normal,E000,none
EV00577,W023,1440.0,normal,E000,none
EV00578,W023,1620.0,normal,E000,none
EV00579,W023,1800.0,normal,E000,none
EV00580,W023,1980.0,normal,E000,none
EV00581,W023,2160.0,normal,E000,none
EV00582,W023,2340.0,normal,E000,none
EV00583,W023,2520.0,normal,E000,none
EV00584,W023,2700.0,normal,E000,none
EV00585,W023,2880.0,negative,E016,instrument baseline subtraction produced negative concentration
EV00586,W023,3060.0,normal,E000,none
EV00587,W023,3240.0,normal,E000,none
EV00588,W023,3420.0,normal,E000,none
EV00589,W023,3600.0,normal,E000,none
EV00590,W023,3780.0,normal,E000,none
EV00591,W023,3960.0,normal,E000,none
EV00592,W023,4140.0,normal,E000,none
EV00593,W023,4320.0,normal,E000,none
EV00594,W023,4500.0,normal,E000,none
EV00595,W023,4680.0,normal,E000,none
EV00596,W023,4860.0,normal,E000,none
EV00597,W023,5040.0,normal,E000,none
EV00598,W024,540.0,normal,E000,none
EV00599,W024,720.0,normal,E000,none
EV00600,W024,900.0,normal,E000,none
EV00601,W024,1080.0,normal,E000,none
EV00602,W024,1260.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00603,W024,1440.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00604,W024,1620.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00605,W024,1800.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00606,W024,1980.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00607,W024,2160.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00608,W024,2340.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00609,W024,2520.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00610,W024,2700.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00611,W024,2880.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00612,W024,3060.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00613,W024,3240.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00614,W024,3420.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00615,W024,3600.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00616,W024,3780.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00617,W024,3960.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00618,W024,4140.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00619,W024,4320.0,time_shift,E031,timestamp shift moves plume peak relative to travel-time ordering
EV00620,W024,4500.0,normal,E000,none
EV00621,W024,4680.0,negative,E015,instrument baseline subtraction produced negative concentration
EV00622,W024,4860.0,normal,E000,none
EV00623,W024,5040.0,normal,E000,none
EV00624,W025,540.0,normal,E000,none
EV00625,W025,720.0,normal,E000,none
EV00626,W025,900.0,normal,E000,none
EV00627,W025,1080.0,normal,E000,none
EV00628,W025,1260.0,normal,E000,none
EV00629,W025,1440.0,normal,E000,none
EV00630,W025,1620.0,normal,E000,none
EV00631,W025,1800.0,normal,E000,none
EV00632,W025,1980.0,normal,E000,none
EV00633,W025,2160.0,missing,E025,missing block caused by monitoring logger fault
EV00634,W025,2340.0,missing,E025,missing block caused by monitoring logger fault
EV00635,W025,2520.0,missing,E025,missing block caused by monitoring logger fault
EV00636,W025,2700.0,normal,E000,none
EV00637,W025,2880.0,normal,E000,none
EV00638,W025,3060.0,stuck_zero,E023,stuck_zero block caused by monitoring logger fault
EV00639,W025,3240.0,stuck_zero,E023,stuck_zero block caused by monitoring logger fault
EV00640,W025,3420.0,stuck_zero,E023,stuck_zero block caused by monitoring logger fault
EV00641,W025,3600.0,normal,E000,none
EV00642,W025,3780.0,normal,E000,none
EV00643,W025,3960.0,normal,E000,none
EV00644,W025,4140.0,normal,E000,none
EV00645,W025,4320.0,normal,E000,none
EV00646,W025,4500.0,normal,E000,none
EV00647,W025,4680.0,normal,E000,none
EV00648,W025,4860.0,normal,E000,none
EV00649,W025,5040.0,normal,E000,none
EV00650,W026,540.0,normal,E000,none
EV00651,W026,720.0,normal,E000,none
EV00652,W026,900.0,normal,E000,none
EV00653,W026,1080.0,normal,E000,none
EV00654,W026,1260.0,normal,E000,none
EV00655,W026,1440.0,normal,E000,none
EV00656,W026,1620.0,normal,E000,none
EV00657,W026,1800.0,normal,E000,none
EV00658,W026,1980.0,normal,E000,none
EV00659,W026,2160.0,normal,E000,none
EV00660,W026,2340.0,normal,E000,none
EV00661,W026,2520.0,normal,E000,none
EV00662,W026,2700.0,normal,E000,none
EV00663,W026,2880.0,spike,E012,single-point jump inconsistent with temporal/spatial plume
EV00664,W026,3060.0,normal,E000,none
EV00665,W026,3240.0,normal,E000,none
EV00666,W026,3420.0,normal,E000,none
EV00667,W026,3600.0,normal,E000,none
EV00668,W026,3780.0,normal,E000,none
EV00669,W026,3960.0,normal,E000,none
EV00670,W026,4140.0,normal,E000,none
EV00671,W026,4320.0,normal,E000,none
EV00672,W026,4500.0,normal,E000,none
EV00673,W026,4680.0,normal,E000,none
EV00674,W026,4860.0,normal,E000,none
EV00675,W026,5040.0,normal,E000,none
EV00676,W027,540.0,normal,E000,none
EV00677,W027,720.0,normal,E000,none
EV00678,W027,900.0,normal,E000,none
EV00679,W027,1080.0,normal,E000,none
EV00680,W027,1260.0,normal,E000,none
EV00681,W027,1440.0,normal,E000,none
EV00682,W027,1620.0,normal,E000,none
EV00683,W027,1800.0,normal,E000,none
EV00684,W027,1980.0,normal,E000,none
EV00685,W027,2160.0,normal,E000,none
EV00686,W027,2340.0,normal,E000,none
EV00687,W027,2520.0,normal,E000,none
EV00688,W027,2700.0,normal,E000,none
EV00689,W027,2880.0,normal,E000,none
EV00690,W027,3060.0,normal,E000,none
EV00691,W027,3240.0,unit_error,E021,mg/L and ug/L style scale mismatch
EV00692,W027,3420.0,unit_error,E021,mg/L and ug/L style scale mismatch
EV00693,W027,3600.0,normal,E000,none
EV00694,W027,3780.0,normal,E000,none
EV00695,W027,3960.0,normal,E000,none
EV00696,W027,4140.0,normal,E000,none
EV00697,W027,4320.0,normal,E000,none
EV00698,W027,4500.0,normal,E000,none
EV00699,W027,4680.0,normal,E000,none
EV00700,W027,4860.0,normal,E000,none
EV00701,W027,5040.0,normal,E000,none
EV00702,W028,540.0,normal,E000,none
EV00703,W028,720.0,normal,E000,none
EV00704,W028,900.0,normal,E000,none
EV00705,W028,1080.0,normal,E000,none
EV00706,W028,1260.0,normal,E000,none
EV00707,W028,1440.0,normal,E000,none
EV00708,W028,1620.0,normal,E000,none
EV00709,W028,1800.0,normal,E000,none
EV00710,W028,1980.0,normal,E000,none
EV00711,W028,2160.0,normal,E000,none
EV00712,W028,2340.0,normal,E000,none
EV00713,W028,2520.0,normal,E000,none
EV00714,W028,2700.0,normal,E000,none
EV00715,W028,2880.0,spike,E011,single-point jump inconsistent with temporal/spatial plume
EV00716,W028,3060.0,normal,E000,none
EV00717,W028,3240.0,normal,E000,none
EV00718,W028,3420.0,normal,E000,none
EV00719,W028,3600.0,spike,E009,single-point jump inconsistent with temporal/spatial plume
EV00720,W028,3780.0,normal,E000,none
EV00721,W028,3960.0,normal,E000,none
EV00722,W028,4140.0,normal,E000,none
EV00723,W028,4320.0,normal,E000,none
EV00724,W028,4500.0,normal,E000,none
EV00725,W028,4680.0,normal,E000,none
EV00726,W028,4860.0,normal,E000,none
EV00727,W028,5040.0,normal,E000,none
EV00728,W029,540.0,normal,E000,none
EV00729,W029,720.0,normal,E000,none
EV00730,W029,900.0,normal,E000,none
EV00731,W029,1080.0,normal,E000,none
EV00732,W029,1260.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00733,W029,1440.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00734,W029,1620.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00735,W029,1800.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00736,W029,1980.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00737,W029,2160.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00738,W029,2340.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00739,W029,2520.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00740,W029,2700.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00741,W029,2880.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00742,W029,3060.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00743,W029,3240.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00744,W029,3420.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00745,W029,3600.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00746,W029,3780.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00747,W029,3960.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00748,W029,4140.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00749,W029,4320.0,time_shift,E030,timestamp shift moves plume peak relative to travel-time ordering
EV00750,W029,4500.0,normal,E000,none
EV00751,W029,4680.0,normal,E000,none
EV00752,W029,4860.0,normal,E000,none
EV00753,W029,5040.0,normal,E000,none
EV00754,W030,540.0,normal,E000,none
EV00755,W030,720.0,normal,E000,none
EV00756,W030,900.0,normal,E000,none
EV00757,W030,1080.0,normal,E000,none
EV00758,W030,1260.0,normal,E000,none
EV00759,W030,1440.0,normal,E000,none
EV00760,W030,1620.0,normal,E000,none
EV00761,W030,1800.0,normal,E000,none
EV00762,W030,1980.0,normal,E000,none
EV00763,W030,2160.0,normal,E000,none
EV00764,W030,2340.0,normal,E000,none
EV00765,W030,2520.0,normal,E000,none
EV00766,W030,2700.0,normal,E000,none
EV00767,W030,2880.0,normal,E000,none
EV00768,W030,3060.0,normal,E000,none
EV00769,W030,3240.0,normal,E000,none
EV00770,W030,3420.0,normal,E000,none
EV00771,W030,3600.0,normal,E000,none
EV00772,W030,3780.0,normal,E000,none
EV00773,W030,3960.0,normal,E000,none
EV00774,W030,4140.0,normal,E000,none
EV00775,W030,4320.0,normal,E000,none
EV00776,W030,4500.0,normal,E000,none
EV00777,W030,4680.0,normal,E000,none
EV00778,W030,4860.0,normal,E000,none
EV00779,W030,5040.0,normal,E000,none
EV00780,W031,540.0,normal,E000,none
EV00781,W031,720.0,normal,E000,none
EV00782,W031,900.0,normal,E000,none
EV00783,W031,1080.0,normal,E000,none
EV00784,W031,1260.0,normal,E000,none
EV00785,W031,1440.0,normal,E000,none
EV00786,W031,1620.0,normal,E000,none
EV00787,W031,1800.0,normal,E000,none
EV00788,W031,1980.0,normal,E000,none
EV00789,W031,2160.0,normal,E000,none
EV00790,W031,2340.0,normal,E000,none
EV00791,W031,2520.0,normal,E000,none
EV00792,W031,2700.0,normal,E000,none
EV00793,W031,2880.0,normal,E000,none
EV00794,W031,3060.0,normal,E000,none
EV00795,W031,3240.0,normal,E000,none
EV00796,W031,3420.0,normal,E000,none
EV00797,W031,3600.0,normal,E000,none
EV00798,W031,3780.0,normal,E000,none
EV00799,W031,3960.0,normal,E000,none
EV00800,W031,4140.0,normal,E000,none
EV00801,W031,4320.0,normal,E000,none
EV00802,W031,4500.0,normal,E000,none
EV00803,W031,4680.0,normal,E000,none
EV00804,W031,4860.0,normal,E000,none
EV00805,W031,5040.0,normal,E000,none
EV00806,W032,540.0,normal,E000,none
EV00807,W032,720.0,normal,E000,none
EV00808,W032,900.0,normal,E000,none
EV00809,W032,1080.0,normal,E000,none
EV00810,W032,1260.0,normal,E000,none
EV00811,W032,1440.0,normal,E000,none
EV00812,W032,1620.0,normal,E000,none
EV00813,W032,1800.0,normal,E000,none
EV00814,W032,1980.0,normal,E000,none
EV00815,W032,2160.0,normal,E000,none
EV00816,W032,2340.0,normal,E000,none
EV00817,W032,2520.0,normal,E000,none
EV00818,W032,2700.0,normal,E000,none
EV00819,W032,2880.0,normal,E000,none
EV00820,W032,3060.0,normal,E000,none
EV00821,W032,3240.0,normal,E000,none
EV00822,W032,3420.0,normal,E000,none
EV00823,W032,3600.0,normal,E000,none
EV00824,W032,3780.0,normal,E000,none
EV00825,W032,3960.0,normal,E000,none
EV00826,W032,4140.0,normal,E000,none
EV00827,W032,4320.0,normal,E000,none
EV00828,W032,4500.0,normal,E000,none
EV00829,W032,4680.0,normal,E000,none
EV00830,W032,4860.0,normal,E000,none
EV00831,W032,5040.0,normal,E000,none
EV00832,W033,540.0,normal,E000,none
EV00833,W033,720.0,normal,E000,none
EV00834,W033,900.0,normal,E000,none
EV00835,W033,1080.0,normal,E000,none
EV00836,W033,1260.0,normal,E000,none
EV00837,W033,1440.0,normal,E000,none
EV00838,W033,1620.0,normal,E000,none
EV00839,W033,1800.0,normal,E000,none
EV00840,W033,1980.0,normal,E000,none
EV00841,W033,2160.0,normal,E000,none
EV00842,W033,2340.0,normal,E000,none
EV00843,W033,2520.0,normal,E000,none
EV00844,W033,2700.0,normal,E000,none
EV00845,W033,2880.0,normal,E000,none
EV00846,W033,3060.0,normal,E000,none
EV00847,W033,3240.0,normal,E000,none
EV00848,W033,3420.0,normal,E000,none
EV00849,W033,3600.0,normal,E000,none
EV00850,W033,3780.0,normal,E000,none
EV00851,W033,3960.0,normal,E000,none
EV00852,W033,4140.0,normal,E000,none
EV00853,W033,4320.0,normal,E000,none
EV00854,W033,4500.0,normal,E000,none
EV00855,W033,4680.0,normal,E000,none
EV00856,W033,4860.0,normal,E000,none
EV00857,W033,5040.0,normal,E000,none
EV00858,W034,540.0,normal,E000,none
EV00859,W034,720.0,normal,E000,none
EV00860,W034,900.0,normal,E000,none
EV00861,W034,1080.0,normal,E000,none
EV00862,W034,1260.0,normal,E000,none
EV00863,W034,1440.0,normal,E000,none
EV00864,W034,1620.0,normal,E000,none
EV00865,W034,1800.0,normal,E000,none
EV00866,W034,1980.0,normal,E000,none
EV00867,W034,2160.0,normal,E000,none
EV00868,W034,2340.0,normal,E000,none
EV00869,W034,2520.0,normal,E000,none
EV00870,W034,2700.0,normal,E000,none
EV00871,W034,2880.0,normal,E000,none
EV00872,W034,3060.0,normal,E000,none
EV00873,W034,3240.0,normal,E000,none
EV00874,W034,3420.0,normal,E000,none
EV00875,W034,3600.0,normal,E000,none
EV00876,W034,3780.0,normal,E000,none
EV00877,W034,3960.0,normal,E000,none
EV00878,W034,4140.0,normal,E000,none
EV00879,W034,4320.0,normal,E000,none
EV00880,W034,4500.0,normal,E000,none
EV00881,W034,4680.0,normal,E000,none
EV00882,W034,4860.0,normal,E000,none
EV00883,W034,5040.0,normal,E000,none
EV00884,W035,540.0,normal,E000,none
EV00885,W035,720.0,normal,E000,none
EV00886,W035,900.0,normal,E000,none
EV00887,W035,1080.0,negative,E018,instrument baseline subtraction produced negative concentration
EV00888,W035,1260.0,normal,E000,none
EV00889,W035,1440.0,normal,E000,none
EV00890,W035,1620.0,normal,E000,none
EV00891,W035,1800.0,normal,E000,none
EV00892,W035,1980.0,normal,E000,none
EV00893,W035,2160.0,normal,E000,none
EV00894,W035,2340.0,normal,E000,none
EV00895,W035,2520.0,normal,E000,none
EV00896,W035,2700.0,normal,E000,none
EV00897,W035,2880.0,normal,E000,none
EV00898,W035,3060.0,normal,E000,none
EV00899,W035,3240.0,normal,E000,none
EV00900,W035,3420.0,normal,E000,none
EV00901,W035,3600.0,normal,E000,none
EV00902,W035,3780.0,normal,E000,none
EV00903,W035,3960.0,normal,E000,none
EV00904,W035,4140.0,normal,E000,none
EV00905,W035,4320.0,normal,E000,none
EV00906,W035,4500.0,normal,E000,none
EV00907,W035,4680.0,normal,E000,none
EV00908,W035,4860.0,normal,E000,none
EV00909,W035,5040.0,normal,E000,none
EV00910,W036,540.0,normal,E000,none
EV00911,W036,720.0,normal,E000,none
EV00912,W036,900.0,normal,E000,none
EV00913,W036,1080.0,normal,E000,none
EV00914,W036,1260.0,normal,E000,none
EV00915,W036,1440.0,normal,E000,none
EV00916,W036,1620.0,normal,E000,none
EV00917,W036,1800.0,normal,E000,none
EV00918,W036,1980.0,normal,E000,none
EV00919,W036,2160.0,normal,E000,none
EV00920,W036,2340.0,normal,E000,none
EV00921,W036,2520.0,normal,E000,none
EV00922,W036,2700.0,normal,E000,none
EV00923,W036,2880.0,normal,E000,none
EV00924,W036,3060.0,normal,E000,none
EV00925,W036,3240.0,normal,E000,none
EV00926,W036,3420.0,normal,E000,none
EV00927,W036,3600.0,normal,E000,none
EV00928,W036,3780.0,normal,E000,none
EV00929,W036,3960.0,normal,E000,none
EV00930,W036,4140.0,normal,E000,none
EV00931,W036,4320.0,normal,E000,none
EV00932,W036,4500.0,normal,E000,none
EV00933,W036,4680.0,normal,E000,none
EV00934,W036,4860.0,normal,E000,none
EV00935,W036,5040.0,normal,E000,none
